,Date,Open,High,Low,Close,Adj Close,Volume,Returns,MovingAverage_50,MovingAverage_200,VolumeChange,VolumeMovingAverage_50,VolumeMovingAverage_200,MarketReturns,CAPM,HighLowRange,HighCloseRange,LowCloseRange,Volatility,RSI,Momentum,VolumeMovingAverage_10,PriceLag_1,ReturnLag_1,PriceLag_3,ReturnLag_3,PriceLag_5,ReturnLag_5,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,UNRATE,"('Adj Close', 'BYD')","('Adj Close', 'VWAGY')","('Close', 'BYD')","('Close', 'VWAGY')","('High', 'BYD')","('High', 'VWAGY')","('Low', 'BYD')","('Low', 'VWAGY')","('Open', 'BYD')","('Open', 'VWAGY')","('Volume', 'BYD')","('Volume', 'VWAGY')"
1924,20-02-2018,22.29800034,22.72266769,22.10000038,22.31800079,22.31800079,60141000,-0.002146044,22.18021336,22.50909663,-0.289441038,87048750,98443177.5,0.002120676,0.019953035,0.622667313,0.356668472,0.26599884,0.415111542,44.71847983,0.109333038,98414250,22.36599922,0.004250555,21.4873333,-0.004171051,21.04866791,0.01710586,-0.62,-0.35,-0.24,-0.27,-0.14,0.006,0.0934895,4.1,36.26334381,15.79256248,37.59999847,20.5,37.79999924,20.73999977,36.70999908,20.44000053,36.74000168,20.61499977,2605700,721600
1925,21-02-2018,22.40200043,22.64599991,22.21133232,22.21999931,22.21999931,48294000,-0.004391141,22.20962669,22.51741329,-0.19698708,86580450,98071350,0.002120676,0.019948274,0.434667587,0.327999115,0.106668472,0.289778392,39.23556478,-0.044668198,95611050,22.31800079,-0.002146044,22.27133369,0.036486631,21.57733345,0.025116342,-0.43,0.8,0.23,0.07,-0.19,0.006,0.097539,4.1,33.76542282,15.57300758,35.00999832,20.21500015,36.09999847,20.54999924,34.5,20.18499947,35.25,20.52499962,6001900,246400
1926,22-02-2018,22.3686676,23.16266632,22.31666756,23.07799911,23.07799911,104547000,0.038613854,22.25101334,22.53040662,1.164803081,87630840,98068597.5,0.002120676,0.020039474,0.845998764,0.942667007,-0.096668243,0.563999176,48.53889556,0.077999115,95611950,22.21999931,-0.004391141,22.36599922,0.004250555,21.4873333,-0.004171051,0.01,-0.04,-0.41,0.13,0.48,0.006,0.100459,4.1,32.8395462,15.75019264,34.04999924,20.44499969,35.36999893,20.6875,33.95999908,20.35000038,35,20.58499908,2150900,383800
1927,23-02-2018,23.1886673,23.66600037,23.13999939,23.46999931,23.46999931,87261000,0.016985883,22.28186665,22.54066995,-0.165341904,86994660,97779165,0.002120676,0.019993608,0.526000977,0.588001251,-0.062000275,0.350667318,53.92322512,2.454666138,88866150,23.07799911,0.038613854,22.31800079,-0.002146044,22.27133369,0.036486631,1.54,-0.38,-0.15,-0.17,-0.07,0.006,0.102251,4.1,34.01617813,15.78485775,35.27000046,20.48999977,35.36999893,20.75,34.06000137,20.20499992,34.34999847,20.7215004,1802400,1157800
1928,26-02-2018,23.56666756,23.93333244,23.49066734,23.82799911,23.82799911,65100000,0.015253507,22.30371998,22.55140327,-0.253962251,85676700,97674045,0.002120676,0.019989934,0.4426651,0.46333313,-0.02066803,0.295110067,62.08096361,3.133331299,75975600,23.46999931,0.016985883,22.21999931,-0.004391141,22.36599922,0.004250555,1.12,-0.48,-0.07,-0.16,-0.24,0.006,0.101536,4.1,34.03547287,16.09107971,35.29000092,20.88750076,35.68999863,20.90999985,35.06000137,20.64999962,35.50999832,20.8465004,1134500,233200
1929,27-02-2018,23.75,23.99933243,23.33399963,23.39933205,23.39933205,71961000,-0.017990057,22.31966663,22.56069993,0.105391705,85249470,97677315,0.002120676,0.019919435,0.665332794,0.171333313,0.493999481,0.443555196,58.01921243,2.350664139,73830000,23.82799911,0.015253507,23.07799911,0.038613854,22.31800079,-0.002146044,-1.25,-0.2,0.03,-0.09,-0.07,0.006,0.100165,4.1,33.71720505,15.6038208,34.95999908,20.25499916,35.52000046,20.52499962,34.72999954,20.20999908,35.29999924,20.46500015,1333600,211400
1930,28-02-2018,23.50466728,23.68266678,22.81466675,22.8706665,22.8706665,91045500,-0.022593189,22.32655998,22.56678327,0.265206153,85330410,97823422.5,0.002120676,0.019909674,0.868000031,0.283334732,0.584665298,0.578666687,49.05843355,1.293333054,76094250,23.39933205,-0.017990057,23.46999931,0.016985883,22.21999931,-0.004391141,-1.11,-0.43,-0.31,0.21,-0.26,0.006,0.0983398,4.1,34.12227249,15.31493282,35.38000107,19.87999916,35.65000153,20.25,34.93999863,19.87999916,35.04999924,20.23999977,1432300,676600
1931,01-03-2018,23.00066757,23.24466705,22.00466728,22.06200027,22.06200027,103284000,-0.035358227,22.30986664,22.57179994,0.1344218,85316130,97768192.5,0.002120676,0.019882603,1.239999771,0.374000549,0.865999222,0.826666514,59.19420155,0.574666977,80496600,22.8706665,-0.022593189,23.82799911,0.015253507,23.07799911,0.038613854,-1.19,0.97,-0.02,-0.24,0.05,0.005,0.0960589,4,33.68826675,15.03760242,34.93000031,19.52000046,36,19.76499939,34.47999954,19.35000038,35.63999939,19.65500069,1293200,392400
1932,02-03-2018,21.79866791,22.34799957,21.53133392,22.34133339,22.34133339,76392000,0.012661278,22.30486664,22.5778366,-0.260369467,85201110,97838715,0.002120676,0.019984437,0.816665649,0.285999298,0.530666351,0.544443766,64.57055096,0.069999695,79266450,22.06200027,-0.035358227,23.39933205,-0.017990057,23.46999931,0.016985883,0.7,1.11,-0.49,-0.41,-0.35,0.005,0.094612,4,34.05475616,15.08574867,35.31000137,19.58250046,35.38000107,19.61000061,34.09000015,19.27499962,34.54000092,19.42499924,1273900,442800
1933,05-03-2018,22.15933228,22.51666641,21.95266724,22.22333336,22.22333336,57357000,-0.005281691,22.30786663,22.5869166,-0.249175306,84300750,97622107.5,0.002120676,0.019946386,0.563999176,0.175333023,0.388666153,0.375999451,60.84707749,-0.142665863,76538250,22.34133339,0.012661278,22.8706665,-0.022593189,23.82799911,0.015253507,1.06,-0.41,0.23,-0.59,0.09,0.005,0.0945183,4,34.03547287,15.09537792,35.29000092,19.59499931,35.61999893,19.60000038,34.75999832,19.15999985,34.88000107,19.22999954,1003700,329600
1934,06-03-2018,22.25,22.42466736,21.80200005,21.87999916,21.87999916,64285500,-0.015449266,22.30682663,22.59196326,0.120796067,83800320,97519500,0.002120676,0.019924824,0.622667313,0.201334,0.421333313,0.415111542,52.89392328,-0.438001633,76952700,22.22333336,-0.005281691,22.06200027,-0.035358227,23.39933205,-0.017990057,0.36,0.69,0.12,0.22,-0.02,0.005,0.0948986,4,34.38267517,15.42471027,35.65000153,20.02249908,35.65000153,20.10499954,35.06000137,19.89999962,35.43999863,20.02149963,1166400,316400
1935,07-03-2018,21.69599915,22.16666794,21.44933319,22.15333366,22.15333366,75109500,0.012492437,22.30767998,22.59911993,0.168373895,83986950,97543477.5,0.002120676,0.019984079,0.717334747,0.286668777,0.43066597,0.478223165,56.15223927,-0.066665649,79634250,21.87999916,-0.015449266,22.34133339,0.012661278,22.8706665,-0.022593189,0.05,0.76,-0.44,-0.04,-0.31,0.005,0.0953594,4,34.52733612,15.24945259,35.79999924,19.79500008,36.15999985,19.85499954,35.34999847,19.57999992,35.34999847,19.63400078,1097800,322000
1936,08-03-2018,22.1906662,22.21999931,21.75133324,21.94000053,21.94000053,53493000,-0.009629843,22.31287998,22.60536993,-0.287799812,83792070,97486252.5,0.002120676,0.019937165,0.468666077,0.066665649,0.402000427,0.312444051,46.57854993,-1.137998581,74528850,22.15333366,0.012492437,22.22333336,-0.005281691,22.06200027,-0.035358227,0.37,-0.57,-0.36,0.01,-0.18,0.005,0.0959009,4,34.4405365,15.21478462,35.70999908,19.75,36.61999893,19.80999947,35.68999863,19.56999969,36.11000061,19.63500023,749100,215400
1937,09-03-2018,21.60666656,21.89933205,21.49133301,21.8113327,21.8113327,82602000,-0.005864532,22.32605331,22.61313993,0.544164657,84130590,97575382.5,0.002120676,0.01994515,0.407999039,-0.040668488,0.448667526,0.271999359,44.31228092,-1.658666611,74062950,21.94000053,-0.009629843,21.87999916,-0.015449266,22.34133339,0.012661278,1.7,-0.2,0.28,-0.26,0.01,0.005,0.0965232,4,34.14156342,15.21478462,35.40000153,19.75,36.09000015,19.76499939,35.00999832,19.67000008,35.81000137,19.70000076,1789200,163000
1938,12-03-2018,21.90733337,23.14733315,21.76666641,23.0340004,23.0340004,123960000,0.056056533,22.37121334,22.62490326,0.500690056,85196160,97817685,0.002120676,0.020076464,1.380666733,1.336000443,0.04466629,0.920444489,55.91669625,-0.793998718,79948950,21.8113327,-0.005864532,22.15333366,0.012492437,22.22333336,-0.005281691,-0.09,0.44,-0.08,-0.34,-0.23,0.005,0.0991888,4,33.17710495,15.27641487,34.40000153,19.82999992,35.68000031,19.97500038,34.38000107,19.77499962,35.47999954,19.88500023,2354100,139800
1939,13-03-2018,21.90733337,23.14733315,21.76666641,22.78933334,22.78933334,89487000,-0.010621996,22.40652,22.63323993,-0.278097773,85691010,97889070,0.002120676,0.019935061,1.380666733,0.113332748,1.267333984,0.920444489,54.59337699,-0.609998703,81701550,23.0340004,0.056056533,21.94000053,-0.009629843,21.87999916,-0.015449266,-0.67,0.09,0.03,0.48,0,0.005,0.100759,4,32.17407227,14.8873806,33.36000061,19.32500076,34.59999847,19.98999977,33.36000061,19.29999924,34.54999924,19.98500061,2500100,264600
1940,14-03-2018,22.45066643,22.65399933,21.5953331,21.7753334,21.7753334,119511000,-0.044494498,22.42689335,22.63373659,0.335512421,86948070,97901460,0.002120676,0.019863228,1.058666229,-0.135334015,1.194000244,0.705777486,39.74817606,-1.095333099,84548100,22.78933334,-0.010621996,21.8113327,-0.005864532,22.15333366,0.012492437,-0.53,0.15,-0.57,-0.11,-0.39,0.005,0.102723,4,32.65630722,15.31108189,33.86000061,19.875,34.09999847,19.95499992,33.41999817,19.70999908,33.45000076,19.90999985,1757100,404800
1941,15-03-2018,21.95866776,22.19000053,21.40666771,21.70666695,21.70666695,98472000,-0.003153406,22.43365334,22.63056993,-0.176042373,87611850,97810102.5,0.002120676,0.019950899,0.783332825,0.41466713,0.368665695,0.522221883,35.37867655,-0.355333328,84066900,21.7753334,-0.044494498,23.0340004,0.056056533,21.94000053,-0.009629843,-0.18,-0.38,0.32,0.14,-0.12,0.005,0.105081,4,31.980196,15.55182266,33.11000061,20.1875,34.06999969,20.29500008,33.08000183,20.10899925,33.74000168,20.17149925,1278000,296600
1942,16-03-2018,21.52866745,21.82666779,21.27133369,21.42333221,21.42333221,91759500,-0.01305289,22.43911999,22.62401659,-0.068166585,88090590,97521645,0.002120676,0.019929906,0.555334091,0.120000839,0.435333252,0.370222727,29.81082608,-0.918001175,85603650,21.70666695,-0.003153406,22.78933334,-0.010621996,21.8113327,-0.005864532,0.25,0.47,0.18,0.06,0.29,0.005,0.107834,4,32.0671196,15.54604721,33.20000076,20.18000031,33.65000153,20.45999908,33.09999847,20.125,33.11000061,20.19400024,1432200,166800
1943,19-03-2018,21.10000038,21.38333321,20.64466667,20.90399933,20.90399933,112264500,-0.024241462,22.43770664,22.61507992,0.2234646,87351990,97512367.5,0.002120676,0.019906178,0.738666534,-0.039999008,0.778665543,0.492444356,29.36378317,-1.31933403,91094400,21.42333221,-0.01305289,21.7753334,-0.044494498,23.0340004,0.056056533,-1.38,0.41,0.41,0.32,0.1,0.005,0.118211,4,32.45346832,15.22441769,33.59999847,19.76250076,33.70999908,20.04999924,33.02000046,19.69499969,33.04000092,20.04999924,1663100,809600
1944,20-03-2018,20.99133301,21.08333206,20.58399963,20.7033329,20.7033329,71464500,-0.009599428,22.42966663,22.60531324,-0.363427441,87403920,97450425,0.002120676,0.019937229,0.499332428,0.179332733,0.319999695,0.332888285,31.04816369,-1.17666626,91812300,20.90399933,-0.024241462,21.70666695,-0.003153406,22.78933334,-0.010621996,0.15,-0.13,-0.36,-0.01,-0.07,0.005,0.122026,4,32.38585663,15.31108189,33.52999878,19.875,33.79000092,19.98500061,33.34000015,19.76499939,33.68000031,19.76499939,849500,942200
1945,21-03-2018,20.68333244,21.49600029,20.67933273,21.10199928,21.10199928,89376000,0.019256145,22.40315994,22.59504991,0.250634931,86233620,97388475,0.002120676,0.019998423,0.816667557,0.792667389,0.024000168,0.544445038,40.95704409,-1.051334381,93238950,20.7033329,-0.009599428,21.42333221,-0.01305289,21.7753334,-0.044494498,-0.06,0.69,0.45,-1.08,0.87,0.005,0.125976,4,32.4341507,15.24174786,33.58000183,19.78499985,33.79000092,19.875,33.16999817,19.66550064,33.52999878,19.79500008,994600,503000
1946,22-03-2018,20.9260006,21.25466728,20.54533386,20.60666656,20.60666656,74097000,-0.02347326,22.37037327,22.58046658,-0.170951933,85571580,96927450,0.002120676,0.019907807,0.70933342,0.152667999,0.556665421,0.472888947,34.29882717,-1.333333969,95299350,21.10199928,0.019256145,20.90399933,-0.024241462,21.70666695,-0.003153406,-2.54,0.4,-0.49,0.22,0.01,0.005,0.130064,4,31.10124397,14.92204762,32.20000076,19.37000084,33.58000183,19.59000015,32.18000031,19.26499939,33.25999832,19.5114994,1495800,568800
1947,23-03-2018,20.75,20.75,20.03000069,20.10266685,20.10266685,99823500,-0.02445809,22.32602661,22.56109657,0.347200292,86275080,96721717.5,0.002120676,0.019905719,0.719999313,0.143333435,0.576665878,0.479999542,32.05867014,-1.708665848,97021500,20.60666656,-0.02347326,20.7033329,-0.009599428,21.42333221,-0.01305289,-2.09,0.09,-0.23,0.13,0.77,0.005,0.134291,4,29.98082542,14.58693695,31.04000092,18.93499947,32.43000031,19.34000015,30.98999977,18.90500069,32.33000183,19.28499985,1632300,303800
1948,26-03-2018,20.4893322,20.50600052,19.42399979,20.27866745,20.27866745,125628000,0.008755087,22.28099995,22.53915657,0.258501255,86793990,96670245,0.002120676,0.019976153,1.082000732,0.403333664,0.678667068,0.721333822,36.05760305,-2.755332947,97188300,20.10266685,-0.02445809,21.10199928,0.019256145,20.90399933,-0.024241462,2.67,-0.62,0.03,0,-0.61,0.005,0.1485,4,30.89840698,15.26678562,31.98999977,19.81749916,32.06000137,19.82500076,31.34000015,19.42650032,31.45000076,19.68250084,1127400,363000
1949,27-03-2018,20.26666641,20.28466606,18.47866631,18.61199951,18.61199951,208080000,-0.082188238,22.20494659,22.5131099,0.656318655,89508060,96416040,0.002120676,0.019783292,1.805999756,0.005998611,1.800001144,1.203999837,25.18685245,-4.177333832,109047600,20.27866745,0.008755087,20.60666656,-0.02347326,20.7033329,-0.009599428,-1.87,-0.23,0.37,0.78,0.53,0.005,0.154653,4,30.72454643,15.03760242,31.80999947,19.52000046,32.47000122,20.04999924,31.68000031,19.43499947,32.18000031,20.02750015,881300,149600
1950,28-03-2018,17.63866615,17.91200066,16.80666733,17.18533325,17.18533325,315021000,-0.076653036,22.09523991,22.47936657,0.513941753,93866190,97202317.5,0.002120676,0.01979503,1.105333328,-0.699998856,1.805332184,0.736888885,21.52667633,-4.590000153,128598600,18.61199951,-0.082188238,20.10266685,-0.02445809,21.10199928,0.019256145,-0.35,0.21,0.65,0.75,-0.08,0.005,0.16163,4,30.26092911,14.87967682,31.32999992,19.31500053,31.86000061,19.5,31.06999969,19.20000076,31.86000061,19.32150078,1087100,245000
1951,29-03-2018,17.09933281,18.06399918,16.54733276,17.74200058,17.74200058,227560500,0.032392001,21.98719994,22.4427599,-0.277633872,96286350,97454527.5,0.002120676,0.020026279,1.516666412,0.878665924,0.638000488,1.011110942,26.8190937,-3.964666367,141507450,17.18533325,-0.076653036,20.27866745,0.008755087,20.60666656,-0.02347326,1.41,-0.31,-0.22,-0.37,-0.16,0.005,0.169436,4,30.77284241,15.42278576,31.86000061,20.02000046,32.08000183,20.12000084,30.62000084,19.89500046,31.26000023,20.09149933,3020100,166400
1952,02-04-2018,17.08399963,17.35533333,16.30599976,16.83200073,16.83200073,241710000,-0.051290712,21.8644133,22.40003325,0.062179069,99414810,97701697.5,0.002120676,0.019848815,1.049333572,-0.386667252,1.436000824,0.699555715,13.36537084,-4.591331482,156502500,17.74200058,0.032392001,18.61199951,-0.082188238,20.10266685,-0.02445809,-2.29,-0.09,0.36,0.17,-0.07,0.007,0.207263,4,29.71037865,15.20323086,30.76000023,19.73500061,32.04999924,20.125,30.64999962,19.39949989,31.76000023,19.98649979,1128500,286000
1953,03-04-2018,17.98800087,18.22333336,16.9659996,17.83533287,17.83533287,282666000,0.059608608,21.75442661,22.36409657,0.169442721,103601640,98333040,0.002120676,0.020083997,1.257333755,1.391332626,-0.133998871,0.838222504,23.144197,-3.068666458,173542650,16.83200073,-0.051290712,17.18533325,-0.076653036,20.27866745,0.008755087,1.24,-0.02,0.19,0.26,0.19,0.007,0.215791,4,30.3285408,15.59611988,31.39999962,20.24500084,31.45999908,20.24500084,30.64999962,19.90999985,30.78000069,20.00499916,1363500,199000
1954,04-04-2018,16.85199928,19.2246666,16.79999924,19.1293335,19.1293335,298450500,0.072552648,21.66826664,22.33594324,0.055841523,107707530,99320467.5,0.002120676,0.020111447,2.424667358,1.389333725,1.035333633,1.616444906,36.07857045,-1.573999405,196241250,17.83533287,0.059608608,17.74200058,0.032392001,18.61199951,-0.082188238,1.17,0.34,-0.32,0.07,-0.13,0.007,0.223435,4,30.93704033,15.47671032,32.02999878,20.09000015,32.06999969,20.14500046,30.77000046,19.63999939,30.82999992,19.66150093,1049200,196800
1955,05-04-2018,19.28933334,20.4173336,19.21333313,20.3813324,20.3813324,286816500,0.065449165,21.60550663,22.31458323,-0.038981339,111804240,100263352.5,0.002120676,0.020096383,1.204000473,1.288000107,-0.083999634,0.802666982,43.79912085,-0.720666885,215985300,19.1293335,0.072552648,16.83200073,-0.051290712,17.18533325,-0.076653036,0.75,0.05,0.46,0.11,0.28,0.007,0.230197,4,31.98984146,15.65774727,33.11999893,20.32500076,33.27000046,20.45999908,32.11000061,20.28000069,32.11000061,20.35400009,2850300,140400
1956,06-04-2018,20.06666756,20.6186676,19.70000076,19.9533329,19.9533329,202804500,-0.020999584,21.54338661,22.2902699,-0.292912019,114274080,100719472.5,0.002120676,0.019913053,0.91866684,0.237335205,0.681331635,0.61244456,43.21413371,-0.653333664,228856050,20.3813324,0.065449165,17.83533287,0.059608608,17.74200058,0.032392001,-2.19,0.37,-0.06,0.14,-0.04,0.007,0.23608,4,30.90806389,15.48826694,32,20.10499954,33.09000015,20.34000015,31.76000023,20.03499985,32.81999969,20.21500015,1085400,182800
1957,09-04-2018,20.02466774,20.63333321,19.28066635,19.31066704,19.31066704,153747000,-0.032208447,21.4794133,22.26135657,-0.24189552,115326930,101118967.5,0.002120676,0.019889283,1.352666855,0.680000305,0.67266655,0.901777903,42.72760782,-0.791999817,234248400,19.9533329,-0.020999584,19.1293335,0.072552648,16.83200073,-0.051290712,0.3,-0.24,-0.53,-0.75,-0.28,0.007,0.248484,4,30.75352478,15.49982262,31.84000015,20.12000084,32.25999832,20.31749916,31.81999969,20.12000084,32.13000107,20.25499916,939000,116800
1958,10-04-2018,19.93133354,20.47333336,19.57866669,20.31333351,20.31333351,164847000,0.051922933,21.42854664,22.23538657,0.072196531,117262050,101378467.5,0.002120676,0.020067698,0.894666672,1.162666321,-0.267999649,0.596444448,48.34136886,0.034666061,238170300,19.31066704,-0.032208447,20.3813324,0.065449165,17.83533287,0.059608608,1.77,0.33,-0.12,-0.84,0.55,0.007,0.250882,4,31.26543617,16.11804581,32.36999893,20.92250061,32.5,21.14999962,32.00999832,20.75499916,32.36000061,21.10000038,1250100,400800
1959,11-04-2018,20.04933357,20.59866714,19.97733307,20.06200027,20.06200027,112243500,-0.012372821,21.36374664,22.20787991,-0.319104988,118082790,101456250,0.002120676,0.019931348,0.621334076,0.285333633,0.336000443,0.414222717,45.52084872,1.450000763,228586650,20.31333351,0.051922933,19.9533329,-0.020999584,19.1293335,0.072552648,-0.49,0.79,-0.31,-0.61,0.3,0.007,0.252415,4,31.38134766,16.21626472,32.49000168,21.04999924,32.84999847,21.29000092,32.24000168,21,32.24000168,21.20249939,1026300,421200
1960,12-04-2018,20.1546669,20.26333237,19.57866669,19.60533333,19.60533333,114132000,-0.022762782,21.29475998,22.18007657,0.016825028,118950120,101531602.5,0.002120676,0.019909314,0.68466568,0.201332092,0.483333588,0.456443787,45.67296605,2.420000076,208497750,20.06200027,-0.012372821,19.31066704,-0.032208447,20.3813324,0.065449165,0.84,-0.17,0.18,-0.22,0.08,0.007,0.253084,4,32.04780579,16.57834053,33.18000031,21.52000046,33.61999893,21.56500053,32.58000183,21.29000092,32.68000031,21.47500038,1586700,427000
1961,13-04-2018,20.23999977,20.26333237,19.73200035,20.02266693,20.02266693,109908000,0.021286738,21.22279999,22.1593999,-0.037009778,119284050,101556412.5,0.002120676,0.020002729,0.531332016,0.657999039,-0.126667023,0.354221344,49.65168962,2.280666351,196732500,19.60533333,-0.022762782,20.31333351,0.051922933,19.9533329,-0.020999584,-0.37,-0.1,-0.24,-0.07,0.2,0.007,0.252888,4,31.62281418,16.50515366,32.74000168,21.42499924,33.45999908,21.5,32.59999847,21.26000023,33.43000031,21.42250061,884700,147800
1962,16-04-2018,19.93333244,19.97733307,19.26733208,19.41399956,19.41399956,95077500,-0.030398916,21.14541332,22.13272324,-0.134935582,119926290,101559112.5,0.002120676,0.01989312,0.710000992,-0.045333862,0.755334854,0.473333995,46.37202264,2.581998825,182069250,20.02266693,0.021286738,20.06200027,-0.012372821,19.31066704,-0.032208447,0.82,0.15,-0.02,0.8,0.03,0.007,0.245714,4,32.77221298,16.2990818,33.93000031,21.15749931,34.27999878,21.26499939,33,21.04000092,33,21.24500084,1427200,188000
1963,17-04-2018,19.25799942,19.47800064,18.83399963,19.17933273,19.17933273,105000000,-0.012087505,21.07066662,22.1083699,0.104362231,120914850,101467537.5,0.002120676,0.019931953,0.644001007,0.064001083,0.579999924,0.429334005,52.70553816,1.343999863,164302650,19.41399956,-0.030398916,19.60533333,-0.022762782,20.31333351,0.051922933,1.09,0.01,-1.18,-0.24,-0.4,0.007,0.239257,4,33.2261734,16.48589325,34.40000153,21.39999962,34.63999939,21.40999985,34.04000092,21.17499924,34.29999924,21.21500015,1739000,297200
1964,18-04-2018,19.40533257,20.01600075,19.21066666,19.55666733,19.55666733,98365500,0.019674021,21.01762661,22.08561658,-0.063185714,121542930,101520727.5,0.002120676,0.019999309,0.805334091,0.836668015,-0.031333923,0.536889394,62.56624442,0.427333832,144294150,19.17933273,-0.012087505,20.02266693,0.021286738,20.06200027,-0.012372821,0.13,0.2,0.02,-0.28,0.49,0.007,0.230532,4,33.84432602,16.42041397,35.04000092,21.31500053,35.68000031,21.47999954,34.56999969,21.23500061,34.58000183,21.26000023,1414300,814200
1965,19-04-2018,19.40533257,20.06733322,19.23666763,20.00533295,20.00533295,91359000,0.022941824,20.97243992,22.06810325,-0.071229242,121843590,101504617.5,0.002120676,0.020006239,0.830665588,0.510665894,0.319999695,0.553777059,62.13279681,-0.375999451,124748400,19.55666733,0.019674021,19.41399956,-0.030398916,19.60533333,-0.022762782,-0.49,-0.3,1.08,-0.48,0.07,0.007,0.219534,4,33.83466721,16.26633835,35.02999878,21.11499977,35.15999985,21.28499985,34.61999893,21.01399994,34.81999969,21.27899933,1342600,932400
1966,20-04-2018,19.6779995,19.99866676,19.31666756,19.34933281,19.34933281,84418500,-0.032791263,20.89942657,22.05581991,-0.075969527,121441200,100648207.5,0.002120676,0.019888047,0.681999207,-0.006666183,0.68866539,0.454666138,63.8721482,-0.604000092,112909800,20.00533295,0.022941824,19.17933273,-0.012087505,20.02266693,0.021286738,-0.81,0.1,0.58,-0.54,0.28,0.007,0.20626,4,33.79603958,16.00634003,34.99000168,20.77750015,35.43999863,20.98500061,34.75999832,20.74500084,34.93999863,20.97999954,844300,663000
1967,23-04-2018,19.4193325,19.44133377,18.8220005,18.89133263,18.89133263,73401000,-0.023670076,20.85694656,22.04733324,-0.130510492,119814840,99565875,0.002120676,0.01990739,0.619333267,0.092000961,0.527332306,0.412888845,56.19136826,-0.419334412,104875200,19.34933281,-0.032791263,19.55666733,0.019674021,19.41399956,-0.030398916,-0.05,-0.07,0.2,0.29,0.11,0.007,0.154075,4,33.82500839,15.78100872,35.02000046,20.48500061,35.72999954,20.60499954,34.66999817,20.39999962,35.04999924,20.57999992,955500,611400
1968,24-04-2018,19,19.13933372,18.56399918,18.89733315,18.89733315,85279500,0.000317633,20.82099987,22.03741324,0.16183022,117640320,98929005,0.002120676,0.01995826,0.575334549,0.248001099,0.32733345,0.383556366,48.39778758,-1.416000366,96918450,18.89133263,-0.023670076,20.00533295,0.022941824,19.17933273,-0.012087505,-1.3,0.65,1.02,0.04,0.1,0.007,0.134337,4,33.0716362,15.67315578,34.24000168,20.34499931,35.41999817,20.67000008,33.93999863,20.26499939,35.34999847,20.57500076,1340400,675800
1969,25-04-2018,18.89999962,19.0106678,18.48333359,18.71266747,18.71266747,60204000,-0.00977205,20.77427986,22.02562658,-0.294039013,116976060,98193457.5,0.002120676,0.019936863,0.527334213,0.113334656,0.413999557,0.351556142,36.48343533,-1.349332809,91714500,18.89733315,0.000317633,19.34933281,-0.032791263,19.55666733,0.019674021,0.1,-0.27,0.08,0.4,0.14,0.007,0.113642,4,32.59835052,15.45745182,33.75,20.06500053,34.24000168,20.18000031,33.61000061,19.94099998,34.24000168,20.09499931,1447100,760200
1970,26-04-2018,18.58333206,19.05266762,18.43333244,19.03199959,19.03199959,65340000,0.017065024,20.72337318,22.01171325,0.085309946,116914800,97653202.5,0.002120676,0.019993776,0.619335175,0.340000153,0.279335022,0.412890116,42.40325331,-0.57333374,86835300,18.71266747,-0.00977205,18.89133263,-0.023670076,20.00533295,0.022941824,0.96,-0.54,-0.85,-0.53,-0.42,0.007,0.0919797,4,32.30858994,15.82722855,33.45000076,20.54500008,34.79999924,20.77000046,33.41999817,20.44000053,34.45000076,20.75149918,2667500,140600
1971,27-04-2018,19.02466774,19.6313324,18.92200089,19.60533333,19.60533333,65469000,0.030124724,20.68573318,21.99989991,0.001974288,117038970,97204590,0.002120676,0.020021471,0.709331512,0.599332809,0.109998703,0.472887675,52.45773692,-0.417333603,82391400,19.03199959,0.017065024,18.89733315,0.000317633,19.34933281,-0.032791263,0.01,-0.26,0.03,0.62,0.09,0.007,0.0693436,4,31.980196,15.80989552,33.11000061,20.52249908,35.22000122,20.54500008,33.04000092,20.32500076,33.79000092,20.40500069,3461700,475800
1972,30-04-2018,19.5739994,19.91533279,19.5,19.59333229,19.59333229,63423000,-0.000612131,20.63217316,21.99006324,-0.031251432,116533560,96877117.5,0.002120676,0.019956288,0.415332794,0.309999466,0.105333328,0.276888529,42.80574552,0.179332733,79225950,19.60533333,0.030124724,18.71266747,-0.00977205,18.89133263,-0.023670076,-0.8,-0.07,-0.1,-0.41,-0.07,0.007,-0.00451598,4,32.07676697,15.65004444,33.20999908,20.31500053,34.04999924,20.44499969,33.20000076,20.20999908,33.43000031,20.20999908,1596400,105600
1973,01-05-2018,19.56733322,20.05466652,19.54800034,19.99466705,19.99466705,69384000,0.020483232,20.58474651,21.98077658,0.093987985,116228460,96802147.5,0.002120676,0.020001025,0.506666183,0.461334229,0.045331955,0.337777456,49.34678715,0.81533432,75664350,19.59333229,-0.000612131,19.03199959,0.017065024,18.89733315,0.000317633,0.24,0.24,-0.54,-0.04,-0.96,0.006,-0.0311737,3.8,32.87846375,15.59996986,34.04000092,20.25,34.18000031,20.35000038,33.43999863,20.00499916,33.84999847,20.35000038,1458400,65800
